"project_key","lab_proj_name","submit_proj_name","source_name"
3602,"RP00SM186","SML","NSSL CMS"
3603,"CP00OH187","MLRA 126","NSSL CMS"
3604,"CP00OH188","OHIO-NO TILL","NSSL CMS"
3605,"CP00OR189","WILLAMETTE VALLEY","NSSL CMS"
3606,"CP00VA190","AMERIFLUX VIRGINIA","NSSL CMS"
3607,"CP00VA191","SHERANDO","NSSL CMS"
3608,"CP00ND192","GLOBAL CHANGE","NSSL CMS"
3609,"CP00NC193","NORTH CAROLINA SSSA 2001 TOUR","NSSL CMS"
3610,"CP00NC194","GSMNP SURVEY","NSSL CMS"
3611,"CP00OR195","OCHOCO NATIONAL FOREST","NSSL CMS"
3612,"CP00OR196","CRATER LAKE NATIONAL PARK","NSSL CMS"
3613,"CP00WI197","ASHLAND SOIL SURVEY","NSSL CMS"
3614,"RP00CT198","ARCHAEOLOGICAL SITE","NSSL CMS"
3615,"CP00CT199","CONNECTICUT AND RHODE ISLAND","NSSL CMS"
3616,"CP00VT200","VERMONT CHARACTERIZATION","NSSL CMS"
3617,"RP00CO201","SOIL MOIST 15 BAR","NSSL CMS"
3618,"CP00VT202","SCAN Bennington County, Vermont","NSSL CMS"
3619,"CP00VT203","HUMODS MO-12","NSSL CMS"
3620,"RP00FN204","ICELAND","NSSL CMS"
3621,"CP00CO205","COSTILLA COUNTY","NSSL CMS"
3622,"RP00TX206","GLOBAL WARMING","NSSL CMS"
3623,"RP00NE207","THURSTON COUNTY","NSSL CMS"
3624,"CP00SD208","BLACK HILLS, SOUTH DAKOTA","NSSL CMS"
3625,"RP00WA209","QUINAULT","NSSL CMS"
3626,"RP00ND210","ARS - SWITCH GRASS","NSSL CMS"
3627,"RP00ND211","ARS - SWITCH GRASS","NSSL CMS"
3628,"RP00ND212","SWITCH GRASS","NSSL CMS"
3629,"RP00ND213","ARS-SWITCH GRASS STUDIES","NSSL CMS"
3630,"RP00WA214","CHIMICUM CREEK","NSSL CMS"
3631,"CP00NL215","HGM-9","NSSL CMS"
3632,"CP00VT216","HUMOD/ORTHOD STUDY","NSSL CMS"
3633,"RP00AR217","UNIV. OF ARKANSAS","NSSL CMS"
3634,"CP00NC218","SSSA - 2001 TOUR","NSSL CMS"
3635,"CP00WY219","CAMPBELL COUNTY","NSSL CMS"
3636,"CP00OK220","OKLAHOMA STATE SOIL 2000 STUDY","NSSL CMS"
3637,"CP00NL221",,"NSSL CMS"
3638,"RP00NY222","RICHMOND COUNTY","NSSL CMS"
3639,"RP00NY223","NEW YORK","NSSL CMS"
3640,"RP00MO224","ST LOUIS COUNTY","NSSL CMS"
3641,"CP00VI225","ST CROIX, VIRGIN ISLANDS","NSSL CMS"
3642,"RP00NE226","LANCASTER COUNTY","NSSL CMS"
3643,"RP00NE227","LANCASTER COUNTY","NSSL CMS"
3644,"RP00NL228","ISE-2000-4","NSSL CMS"
3645,"CP00KS229","MO 5","NSSL CMS"
3646,"RP00NL230","HGM 10 WATER SAMPLES","NSSL CMS"
3647,"CP00VA231","SCOTT COUNTY","NSSL CMS"
3648,"RP00NC232","BUNCOMBE AND MADISON (PART-2/NC117)","NSSL CMS"
3649,"CP01AK001","DENALI PARK","NSSL CMS"
3650,"CP01NL002","HGM 11 WATER SAMPLES","NSSL CMS"
3651,"CP01TN003","GSMNP CADES COVE","NSSL CMS"
3652,"RP01SD004","CODINGTON COUNTY","NSSL CMS"
3653,"RP01WI005","PSDA","NSSL CMS"
3654,"CP01MD006","MD-EASTERN SHORE","NSSL CMS"
3655,"RP01SM007","SQUARE BUTTE DAM","NSSL CMS"
3656,"CP01MD008","CHARLES COUNTY","NSSL CMS"
3657,"CP01PA009","MLRA 126 & 127","NSSL CMS"
3658,"CP01ME010","HUMOD/ORTHOD MO12","NSSL CMS"
3659,"RP01NE011","WYSOCKI SITE TILL","NSSL CMS"
3660,"CP01CO012","MONTROSE COUNTY","NSSL CMS"
3661,"CP01NE013","OVERTON","NSSL CMS"
3662,"RP01NE014","ARS-BULK DENSITY","NSSL CMS"
3663,"CP01FL015","ALACHUA COUNTY","NSSL CMS"
3664,"CP01KS016","BENCHMARK PHOSPHORUS","NSSL CMS"
3665,"CP01NE017","HAMILTON COUNTY","NSSL CMS"
3666,"CP01MA018","FRANKLIN COUNTY","NSSL CMS"
3667,"CP01NH019","COOS COUNTY","NSSL CMS"
3668,"RP01OH022","OHIO CARBON STUDY","NSSL CMS"
3669,"CP01ND023","GLOBAL CHANGE","NSSL CMS"
3670,"RP01CO025","15-BAR LOGAN COUNTY","NSSL CMS"
3671,"CP01NE026","HALL COUNTY","NSSL CMS"
3672,"RP01IL027","ASHKUM","NSSL CMS"
3673,"CP01MI030","OSCODA COUNTY","NSSL CMS"
3674,"CP01MI031","KEWEENAW COUNTY","NSSL CMS"
3675,"RP01WY032","GLOBAL CHANGE","NSSL CMS"
3676,"CP01NE033","WYSOCKI SITE 2","NSSL CMS"
3677,"CP01NE034","BENCHMARK PHOSPHORUS","NSSL CMS"
3678,"CP01CO035","BENCHMARK PHOSPHORUS","NSSL CMS"
3679,"CP01MD037","SOMERSET COUNTY","NSSL CMS"
3680,"RP01AZ038","GRAND CANYON","NSSL CMS"
3681,"CP01TX039","MINE SPOIL STUDY","NSSL CMS"
3682,"RP01SM040","MARTHASVILLE","NSSL CMS"
3683,"RP01NL041","ROCK DENSITIES","NSSL CMS"
3684,"RP01WI042","LA CROSSE","NSSL CMS"
3685,"CP01WI043","LA CROSSE","NSSL CMS"
3686,"CP01KS044","ROY HENRY FARM","NSSL CMS"
3687,"CP01AL045","AGRICOLA-MLRA136","NSSL CMS"
3688,"RP01AL046","SOIL QUALITY","NSSL CMS"
3689,"CP01WA047","SPOKANE COUNTY","NSSL CMS"
3690,"CP01NY049","ALLEGANY COUNTY","NSSL CMS"
3691,"RP01TX050","GLOBAL CHANGE","NSSL CMS"
3692,"RP01IL051","ASHKUM","NSSL CMS"
3693,"RP01KS052","GOVE COUNTY","NSSL CMS"
3694,"CP01MI053","ALGER COUNTY","NSSL CMS"
3695,"CP01VA054","MESIC NELLA","NSSL CMS"
3696,"CP01KY056","ADAIR COUNTY","NSSL CMS"
3697,"RP01OH058","NORTHEAST OHIO","NSSL CMS"
3699,"RP01MA061","PLYMOUTH COUNTY","NSSL CMS"
3700,"CP01CA063","LASSEN COUNTY","NSSL CMS"
3701,"CP01VA065","NRI-PSU'S","NSSL CMS"
3702,"RP01LA067","GRAB SAMPLES","NSSL CMS"
3703,"RP01NL069","HGM 12 WATER SAMPLES","NSSL CMS"
3704,"RP01UT070","DUCHESNE SSA","NSSL CMS"
3705,"RP01SD071","GLOBAL CHANGE","NSSL CMS"
3706,"CP01MI072","BENZIE AND MANISTEE","NSSL CMS"
3707,"CP01CO074","GLOBAL CHANGE","NSSL CMS"
3708,"CP01MI075","ONTONAGON COUNTY","NSSL CMS"
3709,"RP01NC080","JUNIPER BAY","NSSL CMS"
3710,"CP01TN081","PERRY COUNTY","NSSL CMS"
3711,"CP01KS082","IRRIGATION PROJECT","NSSL CMS"
3712,"CP01NV083","WASHOE COUNTY","NSSL CMS"
3713,"CP01LA085","GLOBAL CHANGE","NSSL CMS"
3714,"CP01SM086","SML - KANSAS","NSSL CMS"
3715,"CP01KS087","GLOBAL CHANGE","NSSL CMS"
3716,"CP01SM088","SML - UTAL","NSSL CMS"
3717,"CP01WA089","QUINAULT INDIAN NAT","NSSL CMS"
3718,"RP01CA090","SOIL MOISTURE","NSSL CMS"
3719,"RP01IA091","GLOBAL CHANGE","NSSL CMS"
3720,"RP01ME094","PORTLAND MAINE","NSSL CMS"
3721,"CP01NL096","ISE","NSSL CMS"
3722,"RP01TX098","PALEOVERT STANDARD","NSSL CMS"
3723,"RP01KS099","HENRY FARM FRACTION","NSSL CMS"
3724,"RP01KS101","KANSAS-MANURE STUDY","NSSL CMS"
3725,"NL69WA009","NE WASHINGTON","NSSL Riverside"
3726,"NL71AZ002","ORGAN PIPE MON","NSSL Riverside"
3727,"RP97SD137","GLOBAL CHANGE","NSSL CMS"
3729,"C2001USNY021","NYC","SSL LIMS Version 1.0"
3731,"C2001USTX028","EAST CENTRAL","SSL LIMS Version 1.0"
3732,"C2001USPA095","Montgomery County","SSL LIMS Version 1.0"
3733,"R2001USMO100","global change","SSL LIMS Version 1.0"
3734,"R2001USMI077","ONTONAGON COUNTY","SSL LIMS Version 1.0"
3735,"R2001USMI078","ONTONAGON COUNTY","SSL LIMS Version 1.0"
3736,"C2001USNJ062","ESSEX COUNTY","SSL LIMS Version 1.0"
3739,"C2001USKS107","SHERMAN  CO.","SSL LIMS Version 1.0"
3740,"C2001USOH109","PICKAWAY   CO.","SSL LIMS Version 1.0"
3741,"C2001USNL073","HGM 13","SSL LIMS Version 1.0"
3743,"C2001AL01084","ALBANIA 2001","SSL LIMS Version 1.0"
3744,"C2001USOR092","WILLAMETTE VALLEY","SSL LIMS Version 1.0"
3750,"C2001USVA119","BUCKINGHAM CO.","SSL LIMS Version 1.0"
3751,"R2001USOR125","Coos  co.","SSL LIMS Version 1.0"
3752,"C2001USMI126","KEWEENAW  CO.","SSL LIMS Version 1.0"
3754,"C2001USNE128","SWITCHGRASS STD.","SSL LIMS Version 1.0"
3756,"R2001USOR155","WINEMA NATIONAL FOREST","SSL LIMS Version 1.0"
3758,"R2001USTX159","Global Change","SSL LIMS Version 1.0"
3759,"C2001USWY160","GLOBAL CHANGE","SSL LIMS Version 1.0"
3761,"R2001USDE163","HGM 15","SSL LIMS Version 1.0"
3765,"C2001USOR168","Grant  County","SSL LIMS Version 1.0"
3766,"R2001USIL169","MOISTURE RELEASE CURVES","SSL LIMS Version 1.0"
3767,"C2001USOH170","PICKAWAY  CO.","SSL LIMS Version 1.0"
3769,"R2001USWA174","TEPHRA FIELD TOUR - GIFFORD PINCHOT  NAT. FOREST","SSL LIMS Version 1.0"
3770,"C2001USPA176","CHESTER CO.","SSL LIMS Version 1.0"
3771,"C2001USDE151","HGM  14   -   H2O samples","SSL LIMS Version 1.0"
3774,"C2001USWY180","CAMPBELL CO.  NORTH","SSL LIMS Version 1.0"
3775,"I2001USNE181","WHITE HEAD SALINE WETLAND","SSL LIMS Version 1.0"
3776,"I2001USNE183","LINCOLN SALINE WETLAND NATURE CENTER","SSL LIMS Version 1.0"
3778,"C2001USNH172","WET SOIL CONFERENCE   Aug.  12-17","SSL LIMS Version 1.0"
3779,"C2001USME186","URBAN SOILS WORKING GROUP  PART 1","SSL LIMS Version 1.0"
3780,"C2001USOR187","WILLAMETTE VALLEY","SSL LIMS Version 1.0"
3781,"R2001USTX189","LOESS - PAMMA ST.","SSL LIMS Version 1.0"
3782,"C2001USKS190","CLAY COUNTY, KANSAS","SSL LIMS Version 1.0"
3783,"C2001USNC191","GREEN LEVEL SERIES SAMPLES","SSL LIMS Version 1.0"
3785,"R2001USNY193","Ipswich","SSL LIMS Version 1.0"
3786,"C2001USID194","VAN WYCH SNOTEL SITE","SSL LIMS Version 1.0"
3787,"R2001USOH195","WARSAW  CARBON ST.","SSL LIMS Version 1.0"
3788,"C2001USWY196","SOUTH CONVERSE CO.","SSL LIMS Version 1.0"
3793,"C2001USLA068","LA 12/2000 CHAR","SSL LIMS Version 1.0"
3796,"R2001USOR207","P STUDY       TILLAMOOK CO.","SSL LIMS Version 1.0"
3797,"R2001USMD208","HGM -  17","SSL LIMS Version 1.0"
3798,"R2001USWY210","FOREST SERVICE","SSL LIMS Version 1.0"
3799,"C2001USDE211","BLACKISTON  SERIES","SSL LIMS Version 1.0"
3803,"C2001CH06215","CHINA  -   KUNLUN BASIN SITE    -   CHINA 6","SSL LIMS Version 1.0"
3806,"C2001USOR209","WILLAMETTE VALLEY","SSL LIMS Version 1.0"
3808,"C2001USOK220","Climate Monitoring Station, SNOTEL/SCAN","SSL LIMS Version 1.0"
3809,"R2001USNE152","NE  P - STUDY  SPECIAL ANALYSIS","SSL LIMS Version 1.0"
3810,"R2001USNL204","HGM  - 16 - H2O","SSL LIMS Version 1.0"
3811,"C2001USNE223","MEAD  -  FALL  2001","SSL LIMS Version 1.0"
3812,"R2001USIN225","WELLS  CO.","SSL LIMS Version 1.0"
3815,"C2002USMO003","BENCHMARK  P  STUDY.","SSL LIMS Version 1.0"
3816,"C2002USOR004","P STUDY   TILLAMOOK CO.","SSL LIMS Version 1.0"
3817,"C2002USOR005","WILLAMETTE VALLEY","SSL LIMS Version 1.0"
3818,"R2002USAK007","DENALI PARK","SSL LIMS Version 1.0"
3820,"R2002USFL011","SUSQUEHANNA SERIES","SSL LIMS Version 1.0"
3823,"C2002USID008","CHALLIS NATIONAL FOREST,  SNOWTEL SITE","SSL LIMS Version 1.0"
3824,"R2002USNL018","HGM   18   H2O","SSL LIMS Version 1.0"
3825,"R2002USNL020","HGM  19","SSL LIMS Version 1.0"
3827,"C2002USMD021","BELTSVILLE -  SCAN SITE","SSL LIMS Version 1.0"
3828,"C2001USWY173","COALBED METHANE WATER","SSL LIMS Version 1.0"
3829,"C2002USNC017","GREEN LEVEL","SSL LIMS Version 1.0"
3830,"R2002USMD023","CLAY MINERALOGY","SSL LIMS Version 1.0"
3831,"R2002USVA025","CHESAPEAKE CITY","SSL LIMS Version 1.0"
3832,"R2002USMI026","LUCE CO.","SSL LIMS Version 1.0"
3833,"C2002USNE027","POLK CO.","SSL LIMS Version 1.0"
3834,"C2002USAK032","FAIRBANKS","SSL LIMS Version 1.0"
3835,"C2002USOH033","OHIO NO TILL STUDY","SSL LIMS Version 1.0"
3836,"C2002USOH034","RICHARD'S FARM","SSL LIMS Version 1.0"
3837,"C2002USOH035","OHIO SALT","SSL LIMS Version 1.0"
3838,"R2002USNE036","POLK CO.","SSL LIMS Version 1.0"
3840,"C2002USNE041","NC  GOLF COURSE","SSL LIMS Version 1.0"
3841,"C2002USMI043","GOGEBIC CO.","SSL LIMS Version 1.0"
3842,"C2002USIN045","LAWRENCE CO.","SSL LIMS Version 1.0"
3847,"C2002USMD051","SOMERSET CO.","SSL LIMS Version 1.0"
3848,"C2002USME052","URBAN SOILS WORK GROUP STUDY","SSL LIMS Version 1.0"
3850,"C2002USUT054","EMERY CO.","SSL LIMS Version 1.0"
3851,"C2001MG20197","MONGOLIA","SSL LIMS Version 1.0"
3853,"R2002USNY057","FIELD TOUR","SSL LIMS Version 1.0"
3854,"C2002USNY044","NEW SERIES     GENESEE CO.","SSL LIMS Version 1.0"
3855,"C2002USIN059","BARTHOLOMEW CO.","SSL LIMS Version 1.0"
3856,"C2002USCO040","WELD CO.","SSL LIMS Version 1.0"
3861,"R2002USAL063","RIVER TERRACE   Db  STUDY","SSL LIMS Version 1.0"
3863,"R2002USNL065","HGM  - 20       WATER SAMPLES","SSL LIMS Version 1.0"
3865,"C2002USCO016","LOGAN CO.","SSL LIMS Version 1.0"
3866,"C2002USGU067","Pohnpei Soil Quality","SSL LIMS Version 1.0"
3867,"R2002USHI069","SOIL MUSEUM SAMPLE","SSL LIMS Version 1.0"
3869,"R2002USNE071","LINCOLN WATER WELL","SSL LIMS Version 1.0"
3870,"R2002USCO076","TAYLOR RIVER - REFERENCE SAMPLE","SSL LIMS Version 1.0"
3871,"C2002USMD077","SOMERSET CO.","SSL LIMS Version 1.0"
3873,"C2002USCO079","ROUTT CO. SOIL SURVEY AREA","SSL LIMS Version 1.0"
3874,"R2002USNC080","CECIL SOIL IN CHARLOTTE","SSL LIMS Version 1.0"
3875,"C2002USAZ081","LITTLE COLORADO RIVER AREA","SSL LIMS Version 1.0"
3876,"C2001USMI216","LUCE CO.","SSL LIMS Version 1.0"
3878,"C2002USWI083","DOUGLAS  CO.","SSL LIMS Version 1.0"
3880,"R2002USMA085","FRANKLIN CO.  -  CARBON STUDY","SSL LIMS Version 1.0"
3881,"R2002USMA087","FRANKLIN CO.  TRANSECT","SSL LIMS Version 1.0"
3882,"R2002USWI090","PRICE CO.   Db STUDY","SSL LIMS Version 1.0"
3885,"C2002USIL099","KENDALL CO.","SSL LIMS Version 1.0"
3886,"C2002USCT100","MENLO  SERIES","SSL LIMS Version 1.0"
3887,"C2001USCA029","YOSEMITE SOIL SURVEY","SSL LIMS Version 1.0"
3889,"I2002USIA105","GLOBAL CHANGE","SSL LIMS Version 1.0"
3890,"I2002USKS106","GLOBAL CHANGE","SSL LIMS Version 1.0"
3892,"R2002USIN111","INDIANAPOLIS CITY PARK","SSL LIMS Version 1.0"
3894,"C2002USMI115","KEWEENAW CO.","SSL LIMS Version 1.0"
3895,"R2002AY01116","Climate Monitoring Site, SNOTEL/SCAN","SSL LIMS Version 1.0"
3896,"R2002USPR117","BERMEJA","SSL LIMS Version 1.0"
3897,"C2002USMI118","ALGER CO.","SSL LIMS Version 1.0"
3901,"R2002CH01128","SOUTH CENTRAL  CHINA","SSL LIMS Version 1.0"
3902,"I2002USNL107","HGM     22      WATER SAMPLES","SSL LIMS Version 1.0"
3904,"R2002USMD133","SOMERSET CO.  -  SULFATE SOILS CONFERENCE","SSL LIMS Version 1.0"
3906,"R2002USAZ122","PINAL and GILA CO'S   GYPSUM STUDY","SSL LIMS Version 1.0"
3909,"I2002USNL139","HGM  24  -  water samples","SSL LIMS Version 1.0"
3913,"R2002USMA086","FRANKLIN CO.  -  TRANSECTS","SSL LIMS Version 1.0"
3914,"R2002USNE147","PIERCE CO.","SSL LIMS Version 1.0"
3915,"I2002USNE148","Organic C  -   LEWIS & CLARK NRD","SSL LIMS Version 1.0"
3916,"I2002USNE151","15 bar","SSL LIMS Version 1.0"
3919,"R2002USNJ159","ESSEX CO.","SSL LIMS Version 1.0"
3920,"C2002USNM138","BANDELIER SOIL SURVEY","SSL LIMS Version 1.0"
3921,"I2002USNE163","Db Study","SSL LIMS Version 1.0"
3922,"S2002USIA168","MOVILLE  SERIES","SSL LIMS Version 1.0"
3923,"I2002USTX169","CLAY MINERALOGY","SSL LIMS Version 1.0"
3925,"R2003USPA007","BERKS CO.","SSL LIMS Version 1.0"
3926,"I2003USNL008","HGM -   26   WATER SAMPLES","SSL LIMS Version 1.0"
3927,"R2003USME012","PENOBSCOT CO.","SSL LIMS Version 1.0"
3928,"C2003USVA019","ROCKBRIDGE CO.","SSL LIMS Version 1.0"
3929,"R2003USIN022","GREENE CO.","SSL LIMS Version 1.0"
3930,"R2003USOR033","WINEMA NATIONAL FOREST","SSL LIMS Version 1.0"
3933,"I2001USNE182","ARBA LAKE","SSL LIMS Version 1.0"
3935,"C2002USNL121","AL  &  MS  SCAN SITES","SSL LIMS Version 1.0"
3936,"C2002USAR114","SEVIER, HOWARD, PIKE & NEWTON CO,S","SSL LIMS Version 1.0"
3938,"R2003USIA011","MONONA  STUDY   -  SHELBY CO.","SSL LIMS Version 1.0"
3939,"R2003USVA057","CHESAPEAKE SOIL SURVEY","SSL LIMS Version 1.0"
3940,"I2003USNE059","ROGER'S FARM  -  FIELD WATER","SSL LIMS Version 1.0"
3942,"I2003USME067","TOTAL  CARBON","SSL LIMS Version 1.0"
3943,"I2003USNL071","HGM  -   28     WATER SAMPLES","SSL LIMS Version 1.0"
3944,"I2003NI085","NIGERIA","SSL LIMS Version 1.0"
3945,"I2003USNL095","CLAY MINERALOGY","SSL LIMS Version 1.0"
3953,"R2002USID171","ORCHARD TRAINING AREA","SSL LIMS Version 1.0"
3957,"R2002USCA031","YOSEMITE SOIL SURVEY","SSL LIMS Version 1.0"
3958,"I2002USKS098","HENRY LIMITED","SSL LIMS Version 1.0"
3959,"C2002USSD120","CODINGTON CO.","SSL LIMS Version 1.0"
3963,"C2002USAL089","Climate Monitoring Station,  SNOTEL/SCAN","SSL LIMS Version 1.0"
3964,"C2001USKS036","Leavenworth County","SSL LIMS Version 1.0"
3965,"C2001USSD105","Codington County, South Dakota","SSL LIMS Version 1.0"
3966,"C2001USWI113","WASHBURN  CO.","SSL LIMS Version 1.0"
3968,"C2002USTX030","ZAPATA CO.","SSL LIMS Version 1.0"
3970,"C2001USWI112","SAWYER CO.","SSL LIMS Version 1.0"
3996,"C2002USMI091","SCHOOLCRAFT CO.","SSL LIMS Version 1.0"
4004,"R2001USMI076","ONTONAGON COUNTY","SSL LIMS Version 1.0"
4005,"C2001USWI111","Price  County, Wisconsin","SSL LIMS Version 1.0"
4006,"C2001USCA115","NATIONAL FOREST   PART 1","SSL LIMS Version 1.0"
4008,"C2001USSC156","CHARLSTON CO.  BASE SAT. STUDY","SSL LIMS Version 1.0"
4010,"I2001USTX165","PALEOVERTISOL  ST.  4/5/2001","SSL LIMS Version 1.0"
4012,"R2001USIN177","HARRISON CO.","SSL LIMS Version 1.0"
4014,"C2001USOK192","Greer County, Oklahoma","SSL LIMS Version 1.0"
4015,"C2001USTX198","Hale County, Texas - Playas","SSL LIMS Version 1.0"
4016,"C2001USTN199","GSNMP  07/01","SSL LIMS Version 1.0"
4017,"C2001USCT200","CONNECTICUT & RHODE ISLAND","SSL LIMS Version 1.0"
4018,"C2001USMD202","CHARLES CO.","SSL LIMS Version 1.0"
4021,"C2001USAK217","ANIAK  -   YUKON DELTA","SSL LIMS Version 1.0"
4022,"R2001USME218","URBAN SOILS    WORK GROUP  STUDY   PART  2","SSL LIMS Version 1.0"
4024,"C2001USSD203","MLRA 62","SSL LIMS Version 1.0"
4025,"C2002USIA009","Climate Monitoring Station, SNOTEL/SCAN -  AMES, IA","SSL LIMS Version 1.0"
4026,"C2001USPR157","SAN GERMAN AREA SOIL SURVEY","SSL LIMS Version 1.0"
4028,"C2002USMN010","Climate Monitoring Station, SNOTEL/SCAN  -  CROOKSTON, MN","SSL LIMS Version 1.0"
4029,"C2002USMT046","RAVALLI  CO.","SSL LIMS Version 1.0"
4030,"C2001USMI055","Schoolcraft County","SSL LIMS Version 1.0"
4031,"R2002USNY050","FRANKLIN  CO.","SSL LIMS Version 1.0"
4032,"C2002USSC053","NEWBERRY CO.","SSL LIMS Version 1.0"
4036,"R2002USMN064","ST. LOUIS CO.","SSL LIMS Version 1.0"
4037,"R2002USAK066","WESTERN INTERIOR RIVERS SOILS SURVEY","SSL LIMS Version 1.0"
4038,"C2002USPA070","CLARION CO.  -  SOUTHWESTERN  PA SOIL SURVEY","SSL LIMS Version 1.0"
4039,"C2002USMI078","BENZIE/MANISTEE CO.","SSL LIMS Version 1.0"
4040,"C2002USNE082","WYMORE STUDY","SSL LIMS Version 1.0"
4042,"C2002USHI094","MOLOKAI","SSL LIMS Version 1.0"
4045,"R2002USMS131","S-280   SOUTH REGION SOIL MINERALOGY","SSL LIMS Version 1.0"
4049,"I2002USOH145","OHIO  NO TILL - 2002","SSL LIMS Version 1.0"
4050,"I2002USWY153","GLOBAL CHANGE","SSL LIMS Version 1.0"
4055,"R2001USSD214","SWITCH GRASS   2001","SSL LIMS Version 1.0"
4057,"C2001USCA048","BUTTE AREA SURVEY","SSL LIMS Version 1.0"
4058,"C2001USOR060","BENTON COUNTY","SSL LIMS Version 1.0"
4060,"C2001CH13057","CHINA","SSL LIMS Version 1.0"
4062,"C2002USOR002","POLK CO.","SSL LIMS Version 1.0"
4063,"C2002USNM013","TOHATCHI FLATS AREA","SSL LIMS Version 1.0"
4065,"C2001USHI224","KAUAI","SSL LIMS Version 1.0"
4068,"C2001USCA116","NATIONAL FOREST STUDY      PART  2","SSL LIMS Version 1.0"
4069,"C2001USIA164","IOWA  CO.","SSL LIMS Version 1.0"
4070,"C2001USTN171","HAMILTON, RHEA, & KNOX Co. Tn  &  GORDON Co. Ga","SSL LIMS Version 1.0"
4072,"C2001USTX205","GOLIAD  COUNTY, TEXAS","SSL LIMS Version 1.0"
4073,"C2002USMO012","Climate Monitoring Station, SNOTEL/SCAN -  SPICKARD & DEXTER","SSL LIMS Version 1.0"
4074,"C2002USKS060","KANSAS RIVER TERRACES","SSL LIMS Version 1.0"
4076,"C2002USUT084","EAST SHORE  -  GREAT SALT LAKE","SSL LIMS Version 1.0"
4077,"C2002USIL103","PERRY CO.","SSL LIMS Version 1.0"
4078,"I2002USMO108","Climate Monitoring Station,  SNOTEL/SCAN","SSL LIMS Version 1.0"
4079,"C2002USIA136","Climate Monitoring Station, SNOTEL/SCAN","SSL LIMS Version 1.0"
4080,"C2002USOK137","GREER  CO.","SSL LIMS Version 1.0"
4081,"R2002USNJ142","CLAY MINERALOGY","SSL LIMS Version 1.0"
4084,"C2001USNC103","GSMNP   SPRING  2001","SSL LIMS Version 1.0"
4086,"C2001USUT184","GRAND STAIRCASE-ESCALANTE NATIONAL MONUMENT","SSL LIMS Version 1.0"
4087,"C2002USAK006","INTERIOR ALASKA HIGHLANDS","SSL LIMS Version 1.0"
4088,"C2002USWA028","SPOKANE  CO.","SSL LIMS Version 1.0"
4090,"C2002USMT055","FLATHEAD CO.","SSL LIMS Version 1.0"
4092,"C2002USNE095","SARPY Co.","SSL LIMS Version 1.0"
4093,"C2002USLA135","HYPERTHERMIC STUDY","SSL LIMS Version 1.0"
4094,"I2002USNL143","HGM  -  25  SOIL","SSL LIMS Version 1.0"
4096,"C2002USCT173","WOODLAND GLADE ST.","SSL LIMS Version 1.0"
4098,"I2003USNE005","PLATTE RIVER  LANCASTR CO.","SSL LIMS Version 1.0"
4100,"R2002USNL068","HGM    21","SSL LIMS Version 1.0"
4101,"C2002USTX029","FOARD CO.","SSL LIMS Version 1.0"
4105,"C2003USKS086","Nemaha County, KS","SSL LIMS Version 1.0"
4106,"I2003USNL098","HGM  30  -  H2O","SSL LIMS Version 1.0"
4107,"O2003USCO102","MORGAN CO. - PSDA STUDY","SSL LIMS Version 1.0"
4109,"I2003USNE114","NE    AGGREGATE STABILITY ANALYSIS","SSL LIMS Version 1.0"
4110,"C2003USWA124","MELANIC INDEX","SSL LIMS Version 1.0"
4112,"I2003USNL126","BIOMASS CARBON METHOD","SSL LIMS Version 1.0"
4113,"I2003HU18130","HUNGARY","SSL LIMS Version 1.0"
4116,"C2003USKS029","KANSAS RIVER","SSL LIMS Version 1.0"
4118,"C2002USMI015","BENZIE & MANISTEE CO.","SSL LIMS Version 1.0"
4120,"C2002USMD124","CHARLES &  PRINCE GEORGE'S","SSL LIMS Version 1.0"
4122,"C2003USKS001","RICE CO..","SSL LIMS Version 1.0"
4123,"I2002USLA154","GLOBAL CHANGE","SSL LIMS Version 1.0"
4124,"C2002USKS024","MLRA  74 & 106","SSL LIMS Version 1.0"
4125,"C2002USFL130","SUWANNEE","SSL LIMS Version 1.0"
4126,"I2003USFL063","MUCK STUDY","SSL LIMS Version 1.0"
4128,"R2001USCO201","PARK CO.","SSL LIMS Version 1.0"
4130,"R2003USME041","PENOBSCOT CO.","SSL LIMS Version 1.0"
4133,"R2003USNC081","GPR","SSL LIMS Version 1.0"
4134,"R2003USNC080","JOCKEY RIDGE","SSL LIMS Version 1.0"
4135,"C2002USCA093","HUMBOLDT & DEL NORTE CO.S","SSL LIMS Version 1.0"
4136,"C2002USMN097","CARLTON, PINE & ST. LOUIS  Counties","SSL LIMS Version 1.0"
4137,"I2002USCO176","GLOBAL CHANGE","SSL LIMS Version 1.0"
4138,"I2003USMS148","SHARKY STUDY -SCAN SITE","SSL LIMS Version 1.0"
4139,"C2003USTX021","GLOBAL  CHANGE","SSL LIMS Version 1.0"
4140,"C2003USNY018","MADISON CO.","SSL LIMS Version 1.0"
4141,"C2003USOR006","CLATSOP & TILLAMOOK CO. -  TERRACE SOILS","SSL LIMS Version 1.0"
4142,"C2002USOR102","LANE, COOS, & CURRY Co.   -    EPA  II","SSL LIMS Version 1.0"
4145,"C2002USCA038","HUMBOLDT CO. NORTHERN SOIL SURVEY","SSL LIMS Version 1.0"
4147,"C2003USCO135","COSTILLA CO.","SSL LIMS Version 1.0"
4148,"I2003USNL152","HGM  32   H2O","SSL LIMS Version 1.0"
4150,"C2001USNM093","SOUTH CENTRAL","SSL LIMS Version 1.0"
